"sub_campaign_code","revenue","call_timestamp","calling_source"
HNB,"","2024-07-01 19:10:07","800-597-6760"
HNB,"","2024-07-01 19:11:07","800-597-6760"
HNB,"24.5000","2024-07-01 19:11:37","800-957-3411"
HNB,"24.5000","2024-07-01 19:27:25","800-935-1302"
HNB,"36.5000","2024-07-01 19:36:27","800-709-4907"
HNB,"24.5000","2024-07-01 19:40:22","800-819-8916"
HNB,"24.5000","2024-07-01 19:30:49","800-957-3411"
HNB,"36.5000","2024-07-01 19:10:44","800-597-6760"
HNB,"","2024-07-01 22:21:46","800-429-0143"
HNB,"","2024-07-01 21:45:09","800-439-8085"
HNB,"20.0000","2024-07-01 18:59:51","800-956-1429"
HNB,"","2024-07-01 18:55:01","800-792-8271"
HNB,"88.0000","2024-07-01 18:19:09","800-519-3251"
HNB,"36.5000","2024-07-01 18:48:24","800-914-5120"
HNB,"","2024-07-01 18:52:16","800-792-8271"
HNB,"","2024-07-01 18:53:00","800-637-8719"
HNB,"","2024-07-01 20:55:55","800-320-3968"
HNB,"","2024-07-01 21:12:59","800-613-4484"
HNB,"47.5000","2024-07-01 20:12:14","800-597-6760"
HNB,"","2024-07-01 21:57:38","800-411-5207"
HNB,"","2024-07-01 22:07:14","800-685-3419"
HNB,"","2024-07-01 21:45:17","800-439-8085"
HNB,"","2024-07-01 21:33:20","800-974-4951"
HNB,"","2024-07-01 21:37:53","800-957-8514"
HNB,"","2024-07-01 22:40:09","800-296-3107"
HNB,"","2024-07-01 23:43:36","800-714-9507"
HNB,"","2024-07-01 20:59:26","800-973-7144"
HNB,"","2024-07-01 21:01:28","800-330-8738"
HNB,"24.5000","2024-07-01 20:58:24","800-320-3968"
HNB,"36.5000","2024-07-01 20:42:41","800-993-9813"
HNB,"47.5000","2024-07-01 18:48:49","800-949-8901"
HNB,"","2024-07-01 22:29:30","800-914-4624"
HNB,"","2024-07-01 21:15:57","800-715-1892"
HNB,"","2024-07-01 21:21:18","800-761-8413"
HNB,"","2024-07-01 21:27:05","800-393-3136"
HNB,"","2024-07-01 21:44:59","800-439-8085"
HNB,"","2024-07-01 18:46:54","800-949-8901"
HNB,"","2024-07-01 18:25:51","800-643-5065"
HNB,"36.5000","2024-07-01 19:33:15","800-364-1630"
HNB,"","2024-07-01 19:29:14","800-935-1302"
HNB,"36.5000","2024-07-01 19:44:46","800-976-1584"
HNB,"","2024-07-01 19:54:49","800-897-6928"
HNB,"27.5000","2024-07-01 19:54:19","800-597-6760"
HNB,"","2024-07-01 19:00:37","800-637-8719"
HNB,"97.0000","2024-07-01 17:22:06","800-781-8214"
HNB,"83.0000","2024-07-01 17:24:52","800-322-3442"
HNB,"36.5000","2024-07-01 18:51:34","800-320-3968"
HNB,"97.0000","2024-07-01 18:33:17","800-269-3941"
HNB,"","2024-07-01 18:52:21","800-792-8271"
HNB,"","2024-07-01 18:53:30","800-792-8271"
HNB,"83.0000","2024-07-01 17:14:22","800-918-5388"
HNB,"","2024-07-01 19:01:29","800-637-8719"
HNB,"","2024-07-01 19:12:46","800-920-5209"
HNB,"47.5000","2024-07-01 19:11:20","800-597-6760"
HNB,"24.5000","2024-07-01 19:17:49","800-393-3136"
HNB,"","2024-07-01 18:52:18","800-637-8719"
HNB,"97.0000","2024-07-01 18:51:58","800-775-3831"
HNB,"","2024-07-01 23:44:14","800-714-9507"
HNB,"","2024-07-01 19:13:28","800-920-5209"
HNB,"","2024-07-01 18:55:08","800-792-8271"
HNB,"24.5000","2024-07-01 19:43:34","800-683-4127"
HNB,"36.5000","2024-07-01 19:31:37","800-322-5353"
HNB,"35.0000","2024-07-01 19:33:01","800-978-7120"
HNB,"88.0000","2024-07-01 18:18:00","800-943-8789"
HNB,"97.0000","2024-07-01 18:48:24","800-643-5065"
HNB,"41.5000","2024-07-01 19:11:15","800-597-6760"
HNB,"","2024-07-01 19:48:16","800-597-6760"
HNB,"24.5000","2024-07-01 19:02:02","800-269-3941"
HNB,"41.5000","2024-07-01 19:27:35","800-935-1302"
HNB,"","2024-07-01 19:59:47","800-920-5209"
HNB,"","2024-07-01 20:04:14","800-912-4109"
HNB,"","2024-07-01 20:07:06","800-664-6905"
HNB,"","2024-07-01 20:27:19","800-993-9813"
HNB,"24.5000","2024-07-01 20:08:33","800-975-0471"
HNB,"27.5000","2024-07-01 19:54:37","800-897-6928"
HNB,"36.5000","2024-07-01 20:48:44","800-407-0118"
HNB,"","2024-07-01 20:11:31","800-597-6760"
HNB,"","2024-07-01 19:45:42","800-793-9809"
HNB,"36.5000","2024-07-01 19:10:55","800-597-6760"
HNB,"36.5000","2024-07-01 19:34:19","800-935-1302"
HNB,"","2024-07-01 22:20:11","800-429-0143"
HNB,"","2024-07-01 22:25:27","800-957-3411"
HNB,"","2024-07-01 22:41:20","800-649-8346"
HNB,"","2024-07-01 22:45:33","800-322-5353"
HNB,"","2024-07-01 23:29:41","800-847-9178"
HNB,"","2024-07-01 21:45:22","800-439-8085"
HNB,"","2024-07-01 21:53:19","800-407-7851"
IPFE,"","2024-07-01 15:51:45","800-626-5054"
IPFE,"","2024-07-01 15:55:10","800-308-7801"
IPFE,"","2024-07-01 15:25:51","800-310-2509"
IPFE,"","2024-07-01 15:26:46","800-310-2509"
IPFE,"","2024-07-01 15:26:54","800-310-2509"
IPFE,"","2024-07-01 15:46:59","800-818-0975"
IPFE,"","2024-07-01 15:44:13","800-343-5513"
IPFE,"","2024-07-01 16:05:05","800-482-3794"
IPFE,"","2024-07-01 16:05:17","800-482-3794"
IPFE,"","2024-07-01 15:20:27","800-601-7193"
IPFE,"","2024-07-01 15:25:40","800-310-2509"
IPFE,"","2024-07-01 15:26:34","800-310-2509"
IPFE,"","2024-07-01 15:26:06","800-310-2509"
IPFE,"","2024-07-01 15:26:23","800-310-2509"
IPFE,"","2024-07-01 15:27:06","800-310-2509"
IPFE,"","2024-07-01 15:26:45","800-310-2509"
IPFE,"","2024-07-01 15:26:02","800-310-2509"
IPFE,"0.0000","2024-07-01 15:24:44","800-404-5570"
IPFE,"0.0000","2024-07-01 15:25:36","800-310-2509"
IPFE,"","2024-07-01 15:09:32","800-495-9188"
IPFE,"","2024-07-01 16:05:38","800-482-3794"
IPFE,"","2024-07-01 16:06:03","800-482-3794"
IPFE,"","2024-07-01 16:09:10","800-482-3794"
IPFE,"","2024-07-01 15:42:01","800-404-5570"
IPFE,"0.0000","2024-07-01 15:26:09","800-310-2509"
IPFE,"0.0000","2024-07-01 15:26:03","800-310-2509"
IPFE,"","2024-07-01 15:36:47","800-519-7886"
IPFE,"","2024-07-01 15:43:58","800-972-3849"
IPFE,"","2024-07-01 15:26:25","800-310-2509"
IPFE,"","2024-07-01 15:26:33","800-310-2509"
IPFE,"","2024-07-01 15:26:46","800-310-2509"
IPFE,"","2024-07-01 15:25:40","800-310-2509"
IPFE,"","2024-07-01 15:27:39","800-310-2509"
IPFE,"0.0000","2024-07-01 14:46:12","800-308-0267"
IPFE,"","2024-07-01 15:26:53","800-310-2509"
IPFE,"","2024-07-01 15:29:57","800-310-2509"
IPFE,"","2024-07-01 15:25:48","800-310-2509"
IPFE,"","2024-07-01 15:25:12","800-310-2509"
IPFE,"0.0000","2024-07-01 14:33:27","800-310-2509"
IPFE,"","2024-07-01 15:02:17","800-495-9188"
IPFE,"","2024-07-01 14:52:54","800-990-3986"
IPFE,"","2024-07-01 14:52:14","800-990-3986"
IPFE,"","2024-07-01 15:18:45","800-601-7193"
IPFE,"","2024-07-01 15:19:35","800-601-7193"
IPFE,"","2024-07-01 15:16:03","800-601-7193"
IPFE,"","2024-07-01 15:14:07","800-716-0013"
IPFE,"","2024-07-01 15:07:53","800-308-0267"
IPFE,"0.0000","2024-07-01 14:33:54","800-310-2509"
IPFE,"","2024-07-01 15:08:58","800-308-0267"
IPFE,"0.0000","2024-07-01 14:38:18","800-310-2509"
IPFE,"0.0000","2024-07-01 14:38:07","800-310-2509"
IPFE,"","2024-07-01 15:26:49","800-310-2509"
IPFE,"","2024-07-01 15:27:04","800-310-2509"
IPFE,"","2024-07-01 15:47:11","800-753-2023"
IPFE,"0.0000","2024-07-01 15:27:19","800-310-2509"
IPFE,"0.0000","2024-07-01 15:26:05","800-310-2509"
IPFE,"0.0000","2024-07-01 15:25:36","800-310-2509"
IPFE,"","2024-07-01 15:26:28","800-310-2509"
IPFE,"0.0000","2024-07-01 15:27:50","800-310-2509"
IPFE,"","2024-07-01 15:25:40","800-310-2509"
IPFE,"0.0000","2024-07-01 15:25:53","800-310-2509"
IPFE,"","2024-07-01 15:08:44","800-308-0267"
IPFE,"0.0000","2024-07-01 14:31:09","800-310-2509"
IPFE,"","2024-07-01 12:53:45","800-795-4120"
IPFE,"","2024-07-01 14:53:02","800-990-3986"
IPFE,"","2024-07-01 13:40:37","800-310-2509"
IPFE,"0.0000","2024-07-01 12:49:44","800-310-2509"
IPFE,"","2024-07-01 14:09:37","800-972-3849"
IPFE,"","2024-07-01 14:25:28","800-972-3849"
IPFE,"","2024-07-01 14:28:09","800-795-4120"
IPFE,"","2024-07-01 14:32:56","800-310-2509"
IPFE,"","2024-07-01 14:33:06","800-310-2509"
IPFE,"","2024-07-01 14:33:19","800-310-2509"
IPFE,"","2024-07-01 14:33:22","800-310-2509"
IPFE,"","2024-07-01 14:42:57","800-298-9563"
IPFE,"","2024-07-01 14:26:14","800-972-3849"
IPFE,"","2024-07-01 14:29:12","800-217-9127"
IPFE,"","2024-07-01 14:33:05","800-310-2509"
IPFE,"","2024-07-01 14:33:53","800-310-2509"
IPFE,"","2024-07-01 14:32:11","800-310-2509"
IPFE,"","2024-07-01 13:39:53","800-716-0013"
IPFE,"","2024-07-01 13:54:28","800-599-2260"
IPFE,"","2024-07-01 14:08:35","800-342-4095"
IPFE,"","2024-07-01 14:32:13","800-310-2509"
IPFE,"","2024-07-01 14:33:17","800-310-2509"
IPFE,"","2024-07-01 14:34:03","800-310-2509"
IPFE,"","2024-07-01 14:31:45","800-310-2509"
IPFE,"","2024-07-01 14:33:35","800-310-2509"
IPFE,"","2024-07-01 14:34:16","800-310-2509"
IPFE,"","2024-07-01 14:35:01","800-310-2509"
IPFE,"","2024-07-01 16:44:15","800-413-7397"
IPFE,"","2024-07-01 16:44:30","800-413-7397"
IPFE,"","2024-07-01 16:27:14","800-980-0173"
IPFE,"","2024-07-01 16:27:40","800-980-0173"
IPFE,"","2024-07-01 16:27:55","800-980-0173"
IPFE,"","2024-07-01 16:28:45","800-980-0173"
IPFE,"","2024-07-01 16:30:52","800-482-3794"
IPFE,"","2024-07-01 16:45:16","800-715-6057"
IPFE,"","2024-07-01 16:46:20","800-715-6057"
IPFE,"","2024-07-01 16:45:41","800-715-6057"
IPFE,"","2024-07-01 16:43:00","800-413-7397"
IPFE,"","2024-07-01 16:05:14","800-482-3794"
IPFE,"","2024-07-01 16:46:36","800-413-7397"
IPFE,"0.0000","2024-07-01 16:16:40","800-308-0267"
IPFE,"0.0000","2024-07-01 16:28:50","800-980-0173"
IPFE,"","2024-07-01 16:52:10","800-715-6057"
IPFE,"0.0000","2024-07-01 16:45:54","800-413-7397"
IPFE,"","2024-07-01 17:01:17","800-439-1499"
IPFE,"0.0000","2024-07-01 16:45:37","800-715-6057"
IPFE,"","2024-07-01 16:09:35","800-482-3794"
IPFE,"","2024-07-01 16:05:24","800-482-3794"
IPFE,"","2024-07-01 16:16:02","800-801-6702"
IPFE,"","2024-07-01 16:47:12","800-715-6057"
IPFE,"","2024-07-01 16:44:06","800-413-7397"
IPFE,"","2024-07-01 16:44:13","800-413-7397"
IPFE,"","2024-07-01 16:44:39","800-413-7397"
IPFE,"","2024-07-01 16:44:55","800-413-7397"
IPFE,"","2024-07-01 16:45:35","800-715-6057"
IPFE,"","2024-07-01 16:45:39","800-715-6057"
IPFE,"","2024-07-01 16:45:50","800-715-6057"
IPFE,"","2024-07-01 16:47:03","800-715-6057"
IPFE,"0.0000","2024-07-01 15:39:56","800-217-9127"
IPFE,"0.0000","2024-07-01 15:41:49","800-404-5570"
IPFE,"","2024-07-01 16:16:46","800-905-5967"
IPFE,"","2024-07-01 15:58:10","800-972-3849"
IPFE,"","2024-07-01 16:05:08","800-796-2270"
IPFE,"","2024-07-01 16:13:03","800-801-6702"
IPFE,"","2024-07-01 15:53:58","800-626-5054"
IPFE,"","2024-07-01 16:46:55","800-715-6057"
IPFE,"","2024-07-01 16:44:04","800-413-7397"
IPFE,"","2024-07-01 16:44:30","800-413-7397"
IPFE,"0.0000","2024-07-01 16:05:10","800-482-3794"
IPFE,"","2024-07-01 16:05:32","800-482-3794"
IPFE,"","2024-07-01 16:45:17","800-413-7397"
IPFE,"","2024-07-01 16:46:16","800-404-5570"
IPFE,"","2024-07-01 16:46:59","800-715-6057"
IPFE,"","2024-07-01 16:44:50","800-413-7397"
IPFE,"","2024-07-01 16:28:52","800-980-0173"
IPFE,"0.0000","2024-07-01 16:05:40","800-482-3794"
IPFE,"","2024-07-01 16:43:35","800-413-7397"
IPFE,"","2024-07-01 16:43:53","800-413-7397"
IPFE,"","2024-07-01 16:44:26","800-413-7397"
IPFE,"","2024-07-01 16:27:59","800-980-0173"
IPFE,"","2024-07-01 16:45:02","800-413-7397"
IPFE,"0.0000","2024-07-01 15:53:58","800-308-0267"
IPFE,"","2024-07-01 16:47:56","800-715-6057"
IPFE,"","2024-07-01 16:48:22","800-715-6057"
IPFE,"","2024-07-01 16:43:57","800-413-7397"
IPFE,"","2024-07-01 16:45:11","800-341-0135"
IPFE,"","2024-07-01 16:16:49","800-308-0267"
IPFE,"","2024-07-01 16:19:57","800-905-5967"
IPFE,"","2024-07-01 17:13:10","800-990-3986"
IPFE,"","2024-07-01 16:14:16","800-482-3794"
IPFE,"","2024-07-01 17:19:34","800-413-7397"
IPFE,"","2024-07-01 17:33:11","800-905-5967"
IPFE,"0.0000","2024-07-01 16:17:30","800-905-5967"
IPFE,"","2024-07-01 17:14:34","800-715-6057"
IPFE,"","2024-07-01 18:28:22","800-439-1762"
IPFE,"","2024-07-01 18:12:51","800-801-6702"
IPFE,"","2024-07-01 17:50:56","800-341-0135"
IPFE,"","2024-07-01 18:26:49","800-310-2509"
IPFE,"","2024-07-01 18:23:27","800-308-0267"
IPFE,"","2024-07-01 18:07:28","800-801-6702"
IPFE,"0.0000","2024-07-01 17:06:48","800-413-7397"
IPFE,"","2024-07-01 17:35:59","800-905-5967"
IPFE,"","2024-07-01 17:27:57","800-413-7397"
IPFE,"","2024-07-01 17:54:14","800-341-0135"
IPFE,"","2024-07-01 17:53:10","800-341-0135"
IPFE,"","2024-07-01 17:52:37","800-818-0975"
IPFE,"","2024-07-01 17:51:32","800-341-0135"
IPFE,"","2024-07-01 17:35:15","800-631-4062"
IPFE,"","2024-07-01 17:35:43","800-818-0975"
IPFE,"0.0000","2024-07-01 17:33:18","800-905-5967"
IPFE,"","2024-07-01 17:25:22","800-413-7397"
IPFE,"","2024-07-01 17:25:55","800-413-7397"
IPFE,"","2024-07-01 17:27:08","800-413-7397"
IPFE,"","2024-07-01 17:27:42","800-413-7397"
IPFE,"","2024-07-01 17:01:06","800-413-7397"
IPFE,"","2024-07-01 11:43:40","800-413-7397"
IPFE,"","2024-07-01 11:45:04","800-413-7397"
IPFE,"0.0000","2024-07-01 09:19:57","800-791-9448"
IPFE,"0.0000","2024-07-01 11:45:27","800-413-7397"
IPFE,"","2024-07-01 12:05:45","800-716-0013"
IPFE,"","2024-07-01 11:15:51","800-795-4120"
IPFE,"0.0000","2024-07-01 10:48:10","800-972-3849"
IPFE,"0.0000","2024-07-01 11:19:44","800-390-6793"
IPFE,"","2024-07-01 11:45:14","800-413-7397"
IPFE,"","2024-07-01 09:52:38","800-341-0135"
IPFE,"0.0000","2024-07-01 09:48:00","800-791-9448"
IPFE,"","2024-07-01 09:58:45","800-795-4120"
IPFE,"","2024-07-01 09:58:38","800-795-4120"
IPFE,"","2024-07-01 09:58:32","800-795-4120"
IPFE,"","2024-07-01 09:58:13","800-795-4120"
IPFE,"","2024-07-01 09:58:05","800-795-4120"
IPFE,"","2024-07-01 09:58:02","800-795-4120"
IPFE,"","2024-07-01 09:57:34","800-795-4120"
IPFE,"","2024-07-01 09:57:21","800-795-4120"
IPFE,"","2024-07-01 09:57:15","800-795-4120"
IPFE,"","2024-07-01 10:18:32","800-818-1658"
IPFE,"","2024-07-01 09:56:56","800-795-4120"
IPFE,"","2024-07-01 10:17:33","800-308-0267"
IPFE,"","2024-07-01 10:22:16","800-308-0267"
IPFE,"","2024-07-01 10:15:43","800-934-3564"
IPFE,"","2024-07-01 10:12:16","800-217-3182"
IPFE,"","2024-07-01 10:06:26","800-795-4120"
IPFE,"","2024-07-01 10:12:37","800-217-3182"
IPFE,"","2024-07-01 10:11:36","800-217-3182"
IPFE,"","2024-07-01 10:10:58","800-217-3182"
IPFE,"","2024-07-01 08:30:24","800-413-7397"
IPFE,"","2024-07-01 09:10:08","800-404-5570"
IPFE,"","2024-07-01 12:17:11","800-308-0267"
IPFE,"0.0000","2024-07-01 11:44:20","800-413-7397"
IPFE,"0.0000","2024-07-01 11:44:51","800-413-7397"
IPFE,"0.0000","2024-07-01 11:44:27","800-413-7397"
IPFE,"","2024-07-01 11:57:07","800-341-0135"
IPFE,"","2024-07-01 11:11:15","800-217-3182"
IPFE,"","2024-07-01 11:36:15","800-439-1762"
IPFE,"","2024-07-01 11:43:55","800-413-7397"
IPFE,"","2024-07-01 11:45:18","800-413-7397"
IPFE,"","2024-07-01 11:46:11","800-413-7397"
IPFE,"","2024-07-01 11:45:09","800-413-7397"
IPFE,"","2024-07-01 09:59:41","800-795-4120"
IPFE,"","2024-07-01 09:59:20","800-795-4120"
IPFE,"","2024-07-01 09:57:16","800-795-4120"
IPFE,"","2024-07-01 09:56:48","800-795-4120"
IPFE,"","2024-07-01 09:58:35","800-795-4120"
IPFE,"","2024-07-01 09:58:25","800-795-4120"
IPFE,"","2024-07-01 09:58:02","800-795-4120"
IPFE,"","2024-07-01 09:57:42","800-795-4120"
IPFE,"","2024-07-01 09:57:13","800-795-4120"
IPFE,"0.0000","2024-07-01 09:19:33","800-791-9448"
IPFE,"","2024-07-01 09:53:42","800-341-0135"
IPFE,"","2024-07-01 09:50:57","800-630-9116"
IPFE,"","2024-07-01 09:47:33","800-791-9448"
IPFE,"","2024-07-01 10:18:01","800-791-9448"
IPFE,"","2024-07-01 10:18:36","800-308-0267"
IPFE,"","2024-07-01 10:19:37","800-308-0267"
IPFE,"","2024-07-01 10:12:54","800-217-3182"
IPFE,"","2024-07-01 10:12:20","800-217-3182"
IPFE,"","2024-07-01 10:11:55","800-217-3182"
IPFE,"","2024-07-01 09:57:53","800-795-4120"
IPFE,"","2024-07-01 10:11:36","800-217-3182"
IPFE,"","2024-07-01 10:07:37","800-795-4120"
IPFE,"","2024-07-01 09:56:56","800-795-4120"
IPFE,"","2024-07-01 10:17:19","800-308-0267"
IPFE,"","2024-07-01 10:12:35","800-217-3182"
IPFE,"","2024-07-01 10:12:16","800-217-3182"
IPFE,"","2024-07-01 09:59:00","800-795-4120"
IPFE,"","2024-07-01 10:11:22","800-217-3182"
IPFE,"0.0000","2024-07-01 09:42:23","800-390-6793"
IPFE,"","2024-07-01 10:10:55","800-217-3182"
IPFE,"","2024-07-01 09:57:30","800-795-4120"
IPFE,"","2024-07-01 10:11:45","800-217-3182"
IPFE,"","2024-07-01 10:48:56","800-585-1157"
IPFE,"","2024-07-01 10:51:44","800-615-9710"
IPFE,"","2024-07-01 10:01:01","800-791-9448"
IPFE,"","2024-07-01 09:56:36","800-404-5570"
IPFE,"","2024-07-01 09:58:30","800-795-4120"
IPFE,"","2024-07-01 09:58:22","800-795-4120"
IPFE,"","2024-07-01 09:58:04","800-795-4120"
IPFE,"","2024-07-01 09:58:00","800-795-4120"
IPFE,"","2024-07-01 09:57:58","800-795-4120"
IPFE,"","2024-07-01 09:57:47","800-795-4120"
IPFE,"","2024-07-01 09:56:44","800-795-4120"
IPFE,"","2024-07-01 10:18:25","800-308-0267"
IPFE,"","2024-07-01 09:57:37","800-795-4120"
IPFE,"","2024-07-01 09:57:18","800-795-4120"
IPFE,"","2024-07-01 09:47:16","800-791-9448"
IPFE,"","2024-07-01 09:54:54","800-795-4120"
IPFE,"","2024-07-01 09:53:47","800-341-0135"
IPFE,"","2024-07-01 09:47:57","800-791-9448"
IPFE,"","2024-07-01 08:40:36","800-413-7397"
IPFE,"","2024-07-01 09:18:59","800-791-9448"
IPFE,"","2024-07-01 09:19:40","800-791-9448"
IPFE,"","2024-07-01 09:09:45","800-413-7397"
IPFE,"","2024-07-01 09:40:43","800-404-5570"
IPFE,"","2024-07-01 09:43:09","800-390-6793"
IPFE,"","2024-07-01 09:43:28","800-390-6793"
IPFE,"","2024-07-01 05:35:30","800-404-5570"
IPFE,"0.0000","2024-07-01 14:32:00","800-310-2509"
IPFE,"","2024-07-01 14:29:16","800-413-7397"
IPFE,"","2024-07-01 14:45:58","800-308-0267"
IPFE,"","2024-07-01 14:33:06","800-310-2509"
IPFE,"","2024-07-01 14:35:02","800-310-2509"
IPFE,"0.0000","2024-07-01 12:14:36","800-413-7397"
IPFE,"0.0000","2024-07-01 12:18:01","800-308-0267"
IPFE,"","2024-07-01 12:46:01","800-808-3550"
IPFE,"","2024-07-01 13:09:32","800-795-4120"
IPFE,"","2024-07-01 14:03:04","800-601-7193"
IPFE,"","2024-07-01 14:02:26","800-601-7193"
IPFE,"","2024-07-01 12:52:27","800-308-0267"
IPFE,"0.0000","2024-07-01 12:33:10","800-585-1157"
IPFE,"","2024-07-01 13:46:19","800-413-7397"
IPFE,"","2024-07-01 13:26:16","800-404-5570"
IPFE,"","2024-07-01 12:47:51","800-308-0267"
IPFE,"","2024-07-01 12:51:56","800-308-0267"
IPFE,"","2024-07-01 11:45:58","800-413-7397"
IPFE,"","2024-07-01 12:06:43","800-795-4120"
IPFE,"0.0000","2024-07-01 10:55:10","800-308-0267"
IPFE,"","2024-07-01 11:43:49","800-413-7397"
IPFE,"","2024-07-01 11:44:15","800-413-7397"
IPFE,"","2024-07-01 11:44:42","800-413-7397"
IPFE,"","2024-07-01 11:45:29","800-413-7397"
IPFE,"","2024-07-01 11:34:24","800-808-3550"
IPFE,"","2024-07-01 10:47:51","800-308-0267"
IPFE,"0.0000","2024-07-01 10:18:36","800-738-0181"
IPFE,"","2024-07-01 10:16:05","800-217-3182"
IPFE,"","2024-07-01 10:12:10","800-217-3182"
IPFE,"0.0000","2024-07-01 10:20:40","800-308-0267"
IPFE,"","2024-07-01 11:46:01","800-969-4115"
IPFE,"","2024-07-01 12:00:55","800-630-9116"
IPFE,"","2024-07-01 12:24:53","800-792-1570"
IPFE,"","2024-07-01 09:57:17","800-404-5570"
IPFE,"","2024-07-01 09:59:07","800-795-4120"
IPFE,"","2024-07-01 09:58:09","800-795-4120"
IPFE,"","2024-07-01 09:58:03","800-795-4120"
IPFE,"","2024-07-01 09:57:59","800-795-4120"
IPFE,"","2024-07-01 09:57:57","800-795-4120"
IPFE,"","2024-07-01 09:57:37","800-795-4120"
IPFE,"","2024-07-01 09:57:08","800-795-4120"
IPFE,"","2024-07-01 09:56:40","800-795-4120"
IPFE,"","2024-07-01 10:01:42","800-310-8582"
IPFE,"","2024-07-01 09:59:57","800-795-4120"
IPFE,"","2024-07-01 10:18:08","800-308-0267"
IPFE,"","2024-07-01 10:14:51","800-934-3564"
IPFE,"","2024-07-01 10:12:58","800-217-3182"
IPFE,"","2024-07-01 08:04:12","800-795-4120"
IPFE,"","2024-07-01 09:57:50","800-795-4120"
IPFE,"0.0000","2024-07-01 10:16:20","800-413-7397"
IPFE,"0.0000","2024-07-01 10:20:23","800-791-9448"
IPFE,"","2024-07-01 10:11:46","800-217-3182"
IPFE,"","2024-07-01 02:15:32","800-404-5570"
IPFE,"","2024-07-01 09:42:09","800-390-6793"
IPFE,"","2024-07-01 09:22:00","800-791-9448"
IPFE,"","2024-07-01 09:18:50","800-811-0375"
IPFE,"","2024-07-01 09:21:16","800-791-9448"
IPFE,"","2024-07-01 11:02:05","800-957-9163"
IPFE,"","2024-07-01 11:44:22","800-413-7397"
IPFE,"","2024-07-01 11:50:30","800-413-7397"
IPFE,"0.0000","2024-07-01 11:43:55","800-413-7397"
IPFE,"0.0000","2024-07-01 11:44:31","800-413-7397"
IPFE,"","2024-07-01 12:14:24","800-413-7397"
IPFE,"","2024-07-01 11:42:15","800-619-0250"
IPFE,"","2024-07-01 12:01:37","800-795-4120"
IPFE,"","2024-07-01 11:44:53","800-413-7397"
IPFE,"","2024-07-01 20:55:43","800-310-2509"
IPFE,"","2024-07-01 20:12:37","800-413-7397"
IPFE,"","2024-07-01 20:12:51","800-413-7397"
IPFE,"","2024-07-01 20:52:23","800-340-4137"
IPFE,"","2024-07-01 19:45:01","800-413-7397"
IPFE,"","2024-07-01 19:39:54","800-308-0267"
IPFE,"","2024-07-01 18:32:25","800-936-0510"
IPFE,"","2024-07-01 18:42:52","800-716-0013"
IPFE,"","2024-07-01 22:55:17","800-439-1762"
IPFE,"0.0000","2024-07-01 17:34:49","800-905-5967"
IPFE,"","2024-07-01 19:48:39","800-715-6057"
IPFE,"","2024-07-01 20:01:57","800-439-1499"
IPFE,"","2024-07-01 20:13:25","800-404-5570"
IPFE,"","2024-07-01 19:46:08","800-715-6057"
IPFE,"","2024-07-01 18:45:13","800-599-2260"
IPFE,"","2024-07-01 18:24:39","800-936-0510"
IPFE,"","2024-07-01 19:56:22","800-439-1762"
IPFE,"","2024-07-01 20:13:11","800-404-5570"
IPFE,"0.0000","2024-07-01 19:26:49","800-310-2509"
IPFE,"0.0000","2024-07-01 18:04:00","800-310-2509"
IPFE,"","2024-07-01 22:02:41","800-439-1762"
IPFE,"","2024-07-01 22:43:18","800-953-8977"
IPFE,"","2024-07-01 19:23:44","800-310-2509"
IPFE,"","2024-07-01 18:51:34","800-933-0602"
IPFE,"","2024-07-01 18:53:38","800-308-7801"
IPFE,"","2024-07-01 19:01:11","800-439-1762"
IPFE,"","2024-07-01 18:31:24","800-936-0510"
IPFE,"0.0000","2024-07-01 17:27:50","800-413-7397"
IPFE,"","2024-07-01 18:21:32","800-308-0267"
IPFE,"","2024-07-01 18:22:35","800-308-0267"
IPFE,"","2024-07-01 18:32:48","800-936-0510"
IPFE,"","2024-07-01 18:32:18","800-936-0510"
IPFE,"","2024-07-01 18:54:35","800-796-2270"
IPFE,"","2024-07-01 18:32:02","800-936-0510"
IPFE,"","2024-07-01 17:55:17","800-599-2260"
IPFE,"0.0000","2024-07-01 17:35:33","800-310-2509"
IPFE,"","2024-07-01 17:38:54","800-905-5967"
IPFE,"","2024-07-01 17:50:57","800-341-0135"
IPFE,"","2024-07-01 17:37:24","800-439-1499"
IPFE,"","2024-07-01 18:08:38","800-308-0267"
IPFE,"","2024-07-01 17:53:09","800-341-0135"
IPFE,"","2024-07-01 18:33:14","800-936-0510"
IPFE,"","2024-07-01 18:31:05","800-630-9116"
IPFE,"","2024-07-01 18:22:23","800-308-0267"
IPFE,"","2024-07-01 17:52:16","800-818-0975"
IPFE,"","2024-07-01 17:33:44","800-631-4062"
IPFE,"0.0000","2024-07-01 16:43:27","800-413-7397"
IPFE,"","2024-07-01 17:25:36","800-413-7397"
IPFE,"","2024-07-01 17:26:10","800-413-7397"
IPFE,"","2024-07-01 17:26:54","800-413-7397"
IPFE,"","2024-07-01 17:27:30","800-413-7397"
IPFE,"","2024-07-01 17:31:11","800-310-2509"
IPFE,"","2024-07-01 17:38:28","800-413-7397"
IPFE,"","2024-07-01 17:41:59","800-413-7397"
IPFE,"","2024-07-01 17:37:24","800-413-7397"
IPFE,"","2024-07-01 17:57:11","800-716-0013"
